split,source_kind,original_subject,subject,exercise,exercise_label,quality_label,quality_name,source_file,template_file,samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_rms,acc_x_median,acc_x_iqr,acc_x_mean_abs,acc_x_zero_crossings,acc_x_diff_mean_abs,acc_x_diff_std,acc_x_diff_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_rms,acc_y_median,acc_y_iqr,acc_y_mean_abs,acc_y_zero_crossings,acc_y_diff_mean_abs,acc_y_diff_std,acc_y_diff_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_rms,acc_z_median,acc_z_iqr,acc_z_mean_abs,acc_z_zero_crossings,acc_z_diff_mean_abs,acc_z_diff_std,acc_z_diff_rms,gyr_x_mean,gyr_x_std,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_rms,gyr_x_median,gyr_x_iqr,gyr_x_mean_abs,gyr_x_zero_crossings,gyr_x_diff_mean_abs,gyr_x_diff_std,gyr_x_diff_rms,gyr_y_mean,gyr_y_std,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_rms,gyr_y_median,gyr_y_iqr,gyr_y_mean_abs,gyr_y_zero_crossings,gyr_y_diff_mean_abs,gyr_y_diff_std,gyr_y_diff_rms,gyr_z_mean,gyr_z_std,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_rms,gyr_z_median,gyr_z_iqr,gyr_z_mean_abs,gyr_z_zero_crossings,gyr_z_diff_mean_abs,gyr_z_diff_std,gyr_z_diff_rms,duration_seconds,acc_energy,gyr_energy,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_magnitude_range,acc_magnitude_rms,acc_magnitude_median,acc_magnitude_iqr,gyr_magnitude_mean,gyr_magnitude_std,gyr_magnitude_min,gyr_magnitude_max,gyr_magnitude_range,gyr_magnitude_rms,gyr_magnitude_median,gyr_magnitude_iqr,acc_jerk_mean_abs,acc_jerk_std,acc_jerk_rms,gyr_jerk_mean_abs,gyr_jerk_std,gyr_jerk_rms,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyr_corr_xy,gyr_corr_xz,gyr_corr_yz,acc_gyr_corr_x,acc_gyr_corr_y,acc_gyr_corr_z
training,augmented,s3,s3_p3,e8,8,1,normal,template_session.txt,template_times.txt,137,5.48,-2.8557584989781017,4.34114771782313,-10.39871434,1.16699184,11.56570618,5.1962409598137995,-0.02465582,8.984641960000001,3.203490940437957,18.0,0.2976196516176471,0.4822129866077339,0.48221776173285946,6.040523749635037,2.420569840635105,-0.04144812,8.17677014,8.21821826,6.507463831885444,7.2701545,2.5677734599999997,6.041128831678832,2.0,0.345007753382353,0.4899561199728704,0.4899573375572525,-4.698265204525548,1.8432680265592116,-8.41477588,-0.76274478,7.6520311,5.046913210051366,-5.4985252,2.1601454,4.698265204525548,0.0,0.28995099308823535,0.4321555662556218,0.43216736077473183,0.016672711386861314,0.39497105683968764,-1.24870914,1.18461518,2.43332432,0.395322798540698,-0.00178066,0.15711752,0.23385706379562043,50.0,0.1431413076470588,0.21814190408505127,0.21814195168191317,0.06748563985401461,0.5094632210290716,-0.96205326,2.00211746,2.9641707200000003,0.5139134996940853,0.0057232,0.12052824,0.25543899576642337,31.0,0.07128088367647059,0.11112541831743661,0.11112576845918908,-0.008487744233576677,1.0503447008658195,-2.9204441,3.14626452,6.06670862,1.050378994667678,-0.0207123,0.18916156,0.5583470026277372,24.0,0.11755623867647058,0.17990468075742086,0.17990569018875127,5.48,94.8193385855348,1.5236832326529544,9.654308810456977,1.2702991686479217,5.344793490225456,12.890351178024744,7.545557687799288,9.737522199488676,9.639601455714846,0.5542812926154248,0.7016412895337828,1.0155701519217295,0.017099550268635723,3.831848461179543,3.8147489109109074,1.2343756448719143,0.1791673023001128,0.7735411908993671,15.62375730948504,12.961431299502042,20.30025846627078,5.479789706946205,5.259274693919582,7.5952659952404895,0.7615468451446491,-0.8551074235250627,-0.9095537630912407,0.5575904135702078,0.6559028091754864,0.909697874851531,-0.2538272810243607,0.012667477354606585,-0.10117842767540879
training,augmented,s3,s3_p3,e8,8,2,rapid,template_session.txt,template_times.txt,66,2.64,-6.011263768787879,4.451088010284988,-10.3709431,1.66215056,12.03309366,7.47980458122033,-9.02573042,8.044021545,6.50531897909091,4.0,0.5185565818461538,0.7176134099495246,0.7176200516946524,4.7869184384848475,2.6890368384269117,0.31670464,8.41134196,8.09463732,5.490492441951197,5.980824849999999,4.9676400900000015,4.7869184384848475,0.0,0.47086354,0.6591064361219157,0.6591111821014678,-2.907031671515151,1.3436468292799417,-5.70794532,-0.42571298,5.28223234,3.202533362984095,-2.62045728,1.589092295,2.907031671515151,0.0,0.3657120427692307,0.5052564337802802,0.5055482566044524,0.07414363727272727,0.49057995358948353,-1.16706338,1.06060696,2.2276703400000004,0.4961511562133959,0.02054227,0.394609005,0.3516126409090909,7.0,0.13288652246153848,0.18717989135100108,0.18718164181580885,-0.025798321818181813,0.28743070383423835,-0.74998518,0.64310834,1.3930935199999999,0.28858614470428084,-0.01942458,0.223352045,0.20558689454545453,10.0,0.09024976800000001,0.13106429468929373,0.13106785040000465,0.019719708484848452,1.7194584740393377,-3.58765358,3.03125368,6.61890726,1.7195715486272782,0.00010045000000000003,1.538334665,1.242373232121212,4.0,0.21054218984615386,0.2707036937744763,0.2707048040101794,2.64,96.34920376939407,3.286374243575586,9.685136418541076,1.59603769493187,5.618968975463141,12.832602083450425,7.213633107987284,9.815763025327886,9.589813984634388,1.0852848201393286,1.346386149027629,1.2139269258411465,0.016671533173274737,3.7228762970046576,3.706204763831383,1.8128359670901242,1.0157951606552393,2.3713950634395022,23.158845275450684,14.723572628900389,27.442953657556057,7.372129631414001,4.907874213428205,8.85638326842317,0.5235212546939413,-0.7847227020033644,-0.574390384740938,0.7538013082531286,0.8970029098602017,0.6849838334998111,0.07378407293136777,0.16410548754309356,0.34341499874695885
training,augmented,s3,s3_p3,e8,8,3,amplitudine_mica,template_session.txt,template_times.txt,117,4.68,-6.220761277948719,2.0600695402693683,-10.4026265,-4.4627142,5.9399123000000005,6.5529960619530225,-4.88799696,3.979666319999999,6.220761277948719,0.0,0.2064673884482759,0.3337131990033844,0.3337134063839757,6.181392324273505,2.3405643286755202,0.2552851,8.23340336,7.9781182600000005,6.6096786944038115,7.69637904,2.89261798,6.181392324273505,0.0,0.283086838275862,0.46423290020505853,0.46423597681178114,-2.4482966762393157,0.6298969744857975,-3.10444498,-0.91963592,2.1848090599999996,2.5280282461536787,-2.778055,0.8331822800000004,2.4482966762393157,0.0,0.1227772555172414,0.19156463395322668,0.19156616032038204,0.024365396581196578,0.22950328423471228,-0.3486742,1.1452623,1.4939365,0.23079304587677274,-0.00364854,0.11028136,0.12716248820512818,37.0,0.082757815,0.1389050158879199,0.1389114386872448,0.027866869572649573,0.1063065671651913,-0.17416952,0.40892166,0.58309118,0.10989835595779579,0.01600242,0.04934104,0.06841823094017094,18.0,0.028567963103448276,0.04414946568829216,0.04414973679846356,0.00029183059829058486,0.8163422045187008,-2.58513906,1.91250822,4.49764728,0.8163422566813203,-0.00912478,0.08985032000000001,0.4246680487179487,23.0,0.09632242586206896,0.1590511080166679,0.15905407799833643,4.68,93.02053664457836,0.7317577587108551,9.627605906394333,0.5742309254466138,7.716559373326132,11.411829186870408,3.695269813544276,9.644715477637396,9.581371997883487,0.18727054431602852,0.4791983732804399,0.7086089738044778,0.010979136339403022,2.6135118954855456,2.6025327591461425,0.8554284065372479,0.09006449120232457,0.5518000143242972,10.54917961301334,10.768036286113562,15.074342306272424,3.7061751452992353,3.9184349596826094,5.393502270408039,0.8976528982164909,-0.9295813562861157,-0.9266108880802,0.3307435830908065,0.6341093900107272,0.8317652538561618,-0.26827483599734187,0.06809948563926244,-0.07911080858508
training,augmented,s4,s4_p1,e6,6,1,normal,template_session.txt,template_times.txt,134,5.36,4.486584095179851,7.154556781137516,-7.7746784855,10.065606695,17.8402851805,8.444946392822255,9.578434731449999,13.393886911575,8.090248988257464,2.0,0.3745245546932331,0.6015552235004805,0.6015587707998687,-2.1226554964522384,1.8086290093619537,-6.0804468155,0.2724757684,6.3529225839,2.788692390731631,-0.87224641775,3.1048671493,2.1267222989656713,2.0,0.2735262480954887,0.4525269415395486,0.4525333006524101,3.325939342988806,2.8776717841951567,-0.5108483387,9.2847510434,9.7955993821,4.398052683949312,1.3226935225499998,4.803379335525,3.3442718657813426,2.0,0.2668457216458646,0.4464568382808312,0.4464581441989033,0.04124692387537313,0.20834115714887994,-0.7232969622,0.6238783431,1.3471753053,0.21238490174990102,0.022601885449999998,0.106796143525,0.12725949494552238,40.0,0.11039530207518797,0.19107357611004633,0.19107360404453833,0.02230597300970135,1.3835802390094512,-3.3480237327,2.9008430967,6.248866829400001,1.3837600349082784,0.02290554485,0.067338187075,0.7988104229141789,14.0,0.10532250282180451,0.17385457799467458,0.17385468112898472,-0.017046025153731333,0.5946746413626026,-1.7293915918,1.1571277154,2.8865193072,0.5949188987192134,0.00185726605,0.07617394720000001,0.3426043249283582,26.0,0.05967622220977443,0.09359465722686514,0.09359488140990213,5.36,98.43679223855986,2.3138276767539563,9.873743020673395,0.9726206867341696,7.31363174612976,13.112866138926822,5.799234392797063,9.921531748604137,9.837441981868881,0.3062893294709266,0.8924994892817548,1.2317760910107662,0.007183961489831084,3.8044349032145095,3.7972509417246783,1.521127107362812,0.09200230267269666,1.7024056783367918,15.13312909009658,15.802801645497437,21.880131076034804,4.592345012659553,5.108275258996738,6.869068993464635,0.9433250787021549,-0.8814648437944427,-0.9655732224260669,-0.7128007383157711,-0.6868518467911225,0.9878083152797125,0.004692044360573978,0.01679627318322073,-0.06058913261308649
training,augmented,s4,s4_p1,e6,6,2,rapid,template_session.txt,template_times.txt,79,3.16,2.916653513082278,6.838481600620871,-7.394627099,10.5226574219,17.9172845209,7.434493817161018,5.9710691341,14.377299272899998,6.911931551492405,2.0,0.5335247549974358,0.7099584886257646,0.709960079167046,-3.060106766044304,2.183541627200994,-6.4712946079,0.0399332106,6.5112278185,3.7592695377306597,-2.6475402865,4.333412922249999,3.061117733401266,2.0,0.33865963462692306,0.43878340815807887,0.4389071915189853,4.581924968245569,2.8168323408983857,-0.0933119611,8.3903090043,8.4836209654,5.378529617968395,5.0622329529,5.1770142214,4.584287296374683,2.0,0.43462565804102565,0.5750758058767237,0.5752046706296413,0.06649414609873416,0.31602708191564743,-0.5845508658,0.8413789099,1.4259297757,0.3229467262096322,0.0366003846,0.3530142463,0.2486911237873418,8.0,0.13326978073974358,0.17313078219822167,0.1731311670440032,-0.014147422012658206,1.5948784085800665,-2.9427684024,2.4741949352,5.4169633376,1.594941154934717,0.0198988448,2.15085798385,1.3062083811594938,4.0,0.15634537512307692,0.18768921802690564,0.187689277543036,0.007849477353164542,0.8122870949932456,-1.5680058186,1.339873586,2.9078794046,0.812325020535059,0.0360298767,0.9619229447500001,0.6313915648341771,7.0,0.08913698047435897,0.10950307698173305,0.10950530032261739,3.16,98.33238662607833,3.308003814661293,9.853002769771884,1.1183572975332758,7.5222264025527465,12.504868362164494,4.9826419596117475,9.916268785489748,9.705969670897304,1.2267123435652003,1.4917667639945218,1.0404978310898132,0.04313958550802894,3.3859130646129363,3.3427734791049075,1.8187918557826492,1.2283617979517176,1.8648987333811278,21.823503076427432,12.882128886784772,25.341952000242056,6.197731818478664,3.1358879519343685,6.9459105192098445,0.9380471399670047,-0.8344896635482112,-0.9256762139528568,-0.8744977990689284,-0.8802569644058521,0.9829390703633389,-0.12588911750267448,-0.12209116410504503,-0.05631998441437667
training,augmented,s4,s4_p1,e6,6,3,amplitudine_mica,template_session.txt,template_times.txt,128,5.12,0.2719593764664062,4.873018971506058,-7.5905572849,4.3729417662,11.963499051100001,4.880601991466418,3.9783620532999997,9.82366286545,4.576651077063282,2.0,0.23135423308267714,0.37489751576009794,0.3749003909895354,-3.480603807155469,0.9750137864873171,-5.5163002728,-2.4984675212,3.0178327516,3.6145891531715577,-2.8244071244,1.6560125311500005,3.480603807155469,0.0,0.17031760482992128,0.2723564463133789,0.2723569362861146,7.623735389204688,1.201744615109492,4.4718483969,8.7274708975,4.2556225006,7.717870911369055,8.246226820850001,1.080648499725,7.623735389204688,0.0,0.19193368413622056,0.2567910173260277,0.25680815589928263,0.00226911920859375,0.27089417050254005,-0.6605690196,0.866517721,1.5270867406000002,0.2709036738662694,0.00516116455,0.08112021722500001,0.16080493686484376,32.0,0.07695206349055118,0.12724629301821833,0.1272463243133825,0.01776084618203125,0.8051804820119738,-2.0387082944,1.7578334438,3.7965417382,0.8053763444937628,0.0210558268,0.10093662472500001,0.48018149258359377,14.0,0.06731221043149606,0.10268112897665312,0.10268118943496506,-0.006128213600781249,0.3213938803404938,-0.8600838161,0.6565095393,1.5165933554,0.32145230022859766,-0.00035645015,0.040705751825,0.18813846582890625,24.0,0.03125521312283465,0.04942852639376733,0.04942857775553775,5.12,96.45106194988804,0.8253514381066347,9.80522108025705,0.5556091406472663,8.055328190847291,11.177824888121611,3.12249669727432,9.820950155147314,9.807885247468182,0.3435876425277673,0.5514715358504994,0.721963006845452,0.007781233333747104,2.323035570021089,2.315254336687342,0.9084885459413534,0.09155610224781946,0.9879519696397502,10.066102266401932,8.608018395056005,13.244787485168821,3.021360071496931,3.0179102168722896,4.270409671066477,0.9501958349571222,0.8174888251555699,0.6437712357909475,-0.9342548714235163,-0.9175644341930468,0.9565822410178569,0.021424492536586768,0.029299268528326695,0.01730015523440464
training,augmented,s4,s4_p1,e7,7,1,normal,template_session.txt,template_times.txt,141,5.64,-2.657089555733333,4.678997195614879,-9.7970049458,1.4972678255,11.2942727713,5.3808121751050795,0.6696259955,10.0861229279,4.002610906601418,2.0,0.21507586792071426,0.3392107475322796,0.33921078297768437,-5.990197104085107,1.7995999270694376,-7.6380736565,-1.770699277,5.867374379499999,6.254679947311287,-6.7481236058,1.7853684573999997,5.990197104085107,0.0,0.23326412751357145,0.3536578759222421,0.35365810550291144,-5.222554848641135,1.3629947823147388,-6.6218944207,-1.426209631,5.1956847897000005,5.397484036445335,-5.85924285,1.5136352733999994,5.222554848641135,0.0,0.29877064218000005,0.4716856324534575,0.4717036573137512,-0.006498198108510638,0.2054255872704817,-0.887675083,0.5039457508,1.3916208338,0.20552833985628294,0.0093963235,0.09608795170000001,0.13053055859503546,48.0,0.11152438756857143,0.18036897777422836,0.18037049853769768,0.016544146673758853,0.5781137395146443,-1.3439416891,1.3509607879,2.6949024770000003,0.5783504167931142,0.0219828981,0.1572183231,0.3636788024496454,10.0,0.05900878463357143,0.09806272580296581,0.09806346545469923,-0.0034535097439716105,0.5963380845709381,-1.4663851477,1.472665623,2.9390507706999998,0.5963480844601474,-0.0071302538,0.1900527788,0.3642722096021277,20.0,0.06216397606571429,0.09721659328253542,0.09722010266601575,5.64,97.2069948307392,0.7323621409281356,9.806920321219154,1.0155336744776042,7.3610376155653245,12.506600753135997,5.145563137570672,9.859360771913117,9.755047431448414,0.47820634833758646,0.5494515936040159,0.6560983822675858,0.010549972909427555,2.01492996800915,2.0043799950997228,0.8557815965117126,0.23039472093145835,1.0334271002034228,12.885329966837624,11.095933540957613,17.004454401704038,3.9633832465656424,4.067267014490635,5.679002353082869,-0.8704445921886106,-0.7200784832399185,0.93958970433029,0.5173280496907843,-0.5660597828164462,-0.9872034916696685,0.10611586315127122,-0.022515536516620655,-0.007241538754494325
training,augmented,s4,s4_p1,e7,7,2,rapid,template_session.txt,template_times.txt,73,2.92,-5.629130867956164,4.692157769424545,-10.9929600314,1.6480010367,12.640961068100001,7.328264382631677,-8.8641009367,9.5184440731,6.221410361071232,2.0,0.4133425318180557,0.5909170842476411,0.5909282494169634,-4.630996694521918,1.8912936306217976,-7.513398613,-1.1880747749,6.325323838099999,5.002311663811393,-5.1332412754,3.4494087297000005,4.630996694521918,0.0,0.3677032382694445,0.501765017939086,0.5017906472658794,-4.629755039012329,1.6108264320634462,-7.4014942646,-1.5559647047,5.8455295599,4.901978530705159,-4.7708161612,2.4973584663000006,4.629755039012329,0.0,0.4893697256097222,0.6512003059262449,0.6512020617670636,0.003977819771232874,0.3632773422741002,-0.8077885448,0.9635577168,1.7713462616,0.3632991198170815,0.0004518275,0.1741363189,0.23935740847534248,21.0,0.1565416027513889,0.20954642311221705,0.20954669628383993,0.022355444036986288,1.014176429899351,-1.8406316322,2.0255312256,3.8661628578,1.0144227899852623,0.0347034927,0.9318831623999999,0.7396706893493151,2.0,0.13690288354861113,0.1777550521979424,0.17776267250306202,0.0007180703315068436,0.9201348183448249,-2.0508199881,1.7291666387,3.7799866268000004,0.9201350985347015,0.0338108755,0.7079654491,0.6570461252794522,2.0,0.11855124715138891,0.15836824428127705,0.1583682445043817,2.92,102.75597435914587,2.007688446856815,9.90324909800173,2.1637078504441853,5.536619152711758,14.500131865364844,8.963512712653086,10.1368621554772,9.859182421836126,2.172327869699819,1.0468116437588781,0.9549208497816196,0.02198609823047726,2.9031062517989974,2.8811201535685202,1.4169292314215325,0.659447659811367,1.768846092776438,21.38505620798945,13.54024483858196,25.311239782112878,6.69973889491665,4.240539802770399,7.928977177350115,-0.5990637210335615,-0.17490184592079017,0.8409982046212033,0.7773776185409792,-0.7686454574011554,-0.9833734532984365,-0.02202555441581913,0.013168608867543886,0.04532955780836868
training,augmented,s4,s4_p1,e7,7,3,amplitudine_mica,template_session.txt,template_times.txt,138,5.52,-6.397327883461594,2.050974884767263,-9.5442302344,-4.4696268276,5.0746034068000005,6.718057905858008,-4.87107984815,4.255329757875,6.397327883461594,0.0,0.14297657277372264,0.19572184998673647,0.19572185038743412,-4.764955903136232,1.6081126711109246,-6.373524509,-1.478191257,4.895333252,5.0289990178782435,-5.7329383823499995,2.5179237394499996,4.764955903136232,0.0,0.13902849041824822,0.17898456998357132,0.17899668841124197,-4.856584907488406,1.3488673995195852,-6.1842233879,-1.9281663044,4.2560570835,5.040422623662712,-5.6789992218,1.9194076566249993,4.856584907488406,0.0,0.15602579851678836,0.22037557550574058,0.22037790275306718,-0.010837293947826085,0.16196166280214053,-0.6332569806,0.5261575398,1.1594145204,0.16232383422574104,0.008350205199999999,0.053931739,0.09239980918985508,38.0,0.04933203869197081,0.07820564887370607,0.07820630754926147,0.023271755446376816,0.3778088439753934,-0.9211687625,0.9271291673,1.8482979298,0.3785248963906853,0.032276957349999996,0.10926142075,0.23694586896956524,2.0,0.03512434009489051,0.05301062266091251,0.05301064438949616,-0.0013408765304347594,0.31501971746678825,-0.9045774414,0.7758911686,1.68046861,0.3150225711639167,0.00690504295,0.099371111725,0.18840939291304348,26.0,0.0352212785189781,0.04962017447837294,0.04962032262341736,5.52,95.82899337341252,0.2688693446880499,9.776708160050742,0.4949453774001212,8.475398235973412,11.145989586169758,2.6705913501963465,9.789228436062391,9.775711951674708,0.33770630063344953,0.33011222761613923,0.3998690559000035,0.02316402322508688,1.3079869979392889,1.284822974714202,0.5185261272954815,0.08817450996309927,0.46888819217668776,7.180364555745833,4.771075675205164,8.62095112223387,2.0049581656705016,1.7601064922663774,2.6679265563742707,-0.9549120317766508,-0.889910105619138,0.9641968769180815,0.7561529486459044,-0.7193734720680603,-0.9761035658879126,0.12468168278676206,-0.095077412318555,-0.06130904779432278
training,augmented,s4,s4_p1,e8,8,1,normal,template_session.txt,template_times.txt,124,4.96,-2.7118244304330648,3.364846102095534,-8.6313087376,0.0994307263,8.730739463899999,4.321594732535794,-0.2138718684,6.806296667575,2.714397400620161,6.0,0.2588281734544714,0.4289069496899264,0.42891569754993425,2.1286840023096776,1.3620080213231889,-2.1005258504,3.406736777,5.507262627399999,2.527125131812403,2.76194313495,1.023838852625,2.3993823643403225,4.0,0.28276972635365855,0.5154254384607839,0.5154258721285497,-8.34747997359113,1.2945992356373337,-10.1725678812,-4.8934342976,5.279133583600001,8.447272286982216,-9.114320892599999,1.646090159499999,8.34747997359113,0.0,0.26626952244065055,0.39829379034022055,0.3983034763612098,0.0171345938532258,0.28112745843267256,-0.8061081638,1.7169594803,2.5230676441,0.28164914732931295,0.00236037665,0.07767265044999999,0.13702564657580646,51.0,0.11548462509674796,0.20576610572509907,0.20579233383930176,0.010112142483870972,0.5334054357733675,-1.5248291067,1.8466094037,3.3714385104,0.5335012786659376,0.0193306164,0.06218515765,0.2951381255290322,12.0,0.08481489908617887,0.15698911942041202,0.15698913183143634,0.0032305146540322583,0.868925496468268,-1.8896357591,2.3668450891,4.2564808482,0.868931501694786,-0.01146245945,0.080601144475,0.48852569685403213,27.0,0.09881684456422762,0.18133468564982752,0.1813410314627636,4.96,96.4189515545367,1.1189918111670756,9.797531414642014,0.6537046226236477,8.033195837110245,11.63397372076119,3.600777883650945,9.81931522839229,9.76556595141927,0.3638441031332018,0.6157954075794889,0.8601091949113707,0.01203795528001749,3.1659689505892197,3.153930995309202,1.0578240927333218,0.0978564274382792,1.0601829743048374,13.497173865298967,14.071252626931274,19.49804741098528,4.998418833833889,6.1189223178347145,7.900974697473792,0.7466891232844154,-0.8661449442525624,-0.8831497026837135,0.7329759616003568,0.6062720964107203,0.9406472128175393,0.019469412206184807,0.16903469725708223,0.0806590719286291
